Subject_ID,Tweet_ID,Sentence,Tokens,Indexed_Tokens,Segments_IDs
41,369,[CLS] Hamas Our counteroffer get back corpses permanently end war us [SEP],"['[CLS]', 'hamas', 'our', 'counter', '##off', '##er', 'get', 'back', 'corpses', 'permanently', 'end', 'war', 'us', '[SEP]']","[101, 22129, 2256, 4675, 7245, 2121, 2131, 2067, 18113, 8642, 2203, 2162, 2149, 102]","[220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220]"
41,369,[CLS] NYT Small changes deal proposed [SEP],"['[CLS]', 'ny', '##t', 'small', 'changes', 'deal', 'proposed', '[SEP]']","[101, 6396, 2102, 2235, 3431, 3066, 3818, 102]","[221, 221, 221, 221, 221, 221, 221, 221]"
41,469,[CLS] Israel Here terms proposed ceasefire [SEP],"['[CLS]', 'israel', 'here', 'terms', 'proposed', 'ceasefire', '[SEP]']","[101, 3956, 2182, 3408, 3818, 26277, 102]","[222, 222, 222, 222, 222, 222, 222]"
41,469,[CLS] Hamas No [SEP],"['[CLS]', 'hamas', 'no', '[SEP]']","[101, 22129, 2053, 102]","[223, 223, 223, 223]"
41,469,[CLS] We fire rockets soldiers humanitarian aid entry [SEP],"['[CLS]', 'we', 'fire', 'rockets', 'soldiers', 'humanitarian', 'aid', 'entry', '[SEP]']","[101, 2057, 2543, 12496, 3548, 11470, 4681, 4443, 102]","[224, 224, 224, 224, 224, 224, 224, 224, 224]"
41,469,[CLS] Israel Okay going Rafah [SEP],"['[CLS]', 'israel', 'okay', 'going', 'raf', '##ah', '[SEP]']","[101, 3956, 3100, 2183, 7148, 4430, 102]","[225, 225, 225, 225, 225, 225, 225]"
41,469,[CLS] Hamas We accept ceasefire negotiated [SEP],"['[CLS]', 'hamas', 'we', 'accept', 'ceasefire', 'negotiated', '[SEP]']","[101, 22129, 2057, 5138, 26277, 13630, 102]","[226, 226, 226, 226, 226, 226, 226]"
41,469,[CLS] Media Hamas accepts ceasefire [SEP],"['[CLS]', 'media', 'hamas', 'accepts', 'ceasefire', '[SEP]']","[101, 2865, 22129, 13385, 26277, 102]","[227, 227, 227, 227, 227, 227]"
41,469,[CLS] They want peace [SEP],"['[CLS]', 'they', 'want', 'peace', '[SEP]']","[101, 2027, 2215, 3521, 102]","[228, 228, 228, 228, 228]"
79,920,[CLS] Israel unleashes fire fury Hamas Nazis [SEP],"['[CLS]', 'israel', 'un', '##lea', '##sh', '##es', 'fire', 'fury', 'hamas', 'nazis', '[SEP]']","[101, 3956, 4895, 19738, 4095, 2229, 2543, 8111, 22129, 13157, 102]","[229, 229, 229, 229, 229, 229, 229, 229, 229, 229, 229]"
41,764,[CLS] Israel Netanyahu really different Syria Assad brutal government trying protect endangered Middle Eastern religious minority group convincing everyone savage ruthless mess [SEP],"['[CLS]', 'israel', 'net', '##any', '##ahu', 'really', 'different', 'syria', 'ass', '##ad', 'brutal', 'government', 'trying', 'protect', 'endangered', 'middle', 'eastern', 'religious', 'minority', 'group', 'convincing', 'everyone', 'savage', 'ruthless', 'mess', '[SEP]']","[101, 3956, 5658, 19092, 21463, 2428, 2367, 7795, 4632, 4215, 12077, 2231, 2667, 4047, 10193, 2690, 2789, 3412, 7162, 2177, 13359, 3071, 9576, 18101, 6752, 102]","[230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230]"
41,764,[CLS]   [SEP],"['[CLS]', '[SEP]']","[101, 102]","[231, 231]"
63,449,[CLS] Israel increasing attacks West Bank area run Hamas [SEP],"['[CLS]', 'israel', 'increasing', 'attacks', 'west', 'bank', 'area', 'run', 'hamas', '[SEP]']","[101, 3956, 4852, 4491, 2225, 2924, 2181, 2448, 22129, 102]","[232, 232, 232, 232, 232, 232, 232, 232, 232, 232]"
63,449,[CLS] The West Bank army citizens defenseless [SEP],"['[CLS]', 'the', 'west', 'bank', 'army', 'citizens', 'defense', '##less', '[SEP]']","[101, 1996, 2225, 2924, 2390, 4480, 3639, 3238, 102]","[233, 233, 233, 233, 233, 233, 233, 233, 233]"
63,449,[CLS] People forcibly removed homes terrorized arrested shot [SEP],"['[CLS]', 'people', 'forcibly', 'removed', 'homes', 'terror', '##ized', 'arrested', 'shot', '[SEP]']","[101, 2111, 20951, 3718, 5014, 7404, 3550, 4727, 2915, 102]","[234, 234, 234, 234, 234, 234, 234, 234, 234, 234]"
63,449,[CLS] Bombs bullets supplied Kamala Harris Joe Biden [SEP],"['[CLS]', 'bombs', 'bullets', 'supplied', 'kamal', '##a', 'harris', 'joe', 'bid', '##en', '[SEP]']","[101, 9767, 10432, 8127, 21911, 2050, 5671, 3533, 7226, 2368, 102]","[235, 235, 235, 235, 235, 235, 235, 235, 235, 235, 235]"
20,795,[CLS] Israel definitionally Jewishsupremacist ethnostate [SEP],"['[CLS]', 'israel', 'definition', '##ally', 'jewish', '##su', '##pre', '##mac', '##ist', 'et', '##hn', '##osta', '##te', '[SEP]']","[101, 3956, 6210, 3973, 3644, 6342, 28139, 22911, 2923, 3802, 7295, 28696, 2618, 102]","[236, 236, 236, 236, 236, 236, 236, 236, 236, 236, 236, 236, 236, 236]"
20,795,[CLS] If Arab Palestinians equal rights Israel right return Israel could start claim democracy [SEP],"['[CLS]', 'if', 'arab', 'palestinians', 'equal', 'rights', 'israel', 'right', 'return', 'israel', 'could', 'start', 'claim', 'democracy', '[SEP]']","[101, 2065, 5424, 21524, 5020, 2916, 3956, 2157, 2709, 3956, 2071, 2707, 4366, 7072, 102]","[237, 237, 237, 237, 237, 237, 237, 237, 237, 237, 237, 237, 237, 237, 237]"
20,795,[CLS] As apartheid state thats murdered       people six weeks [SEP],"['[CLS]', 'as', 'apartheid', 'state', 'that', '##s', 'murdered', 'people', 'six', 'weeks', '[SEP]']","[101, 2004, 17862, 2110, 2008, 2015, 7129, 2111, 2416, 3134, 102]","[238, 238, 238, 238, 238, 238, 238, 238, 238, 238, 238]"
20,795,[CLS] Whatever call Jesus youre respecting word example [SEP],"['[CLS]', 'whatever', 'call', 'jesus', 'your', '##e', 'respecting', 'word', 'example', '[SEP]']","[101, 3649, 2655, 4441, 2115, 2063, 27818, 2773, 2742, 102]","[239, 239, 239, 239, 239, 239, 239, 239, 239, 239]"
71,261,[CLS] Israel already sniping civilians attempting go home temporary ceasefire [SEP],"['[CLS]', 'israel', 'already', 's', '##ni', '##ping', 'civilians', 'attempting', 'go', 'home', 'temporary', 'ceasefire', '[SEP]']","[101, 3956, 2525, 1055, 3490, 4691, 9272, 7161, 2175, 2188, 5741, 26277, 102]","[240, 240, 240, 240, 240, 240, 240, 240, 240, 240, 240, 240, 240]"
71,261,[CLS] This terrorist regime run masks take [SEP],"['[CLS]', 'this', 'terrorist', 'regime', 'run', 'masks', 'take', '[SEP]']","[101, 2023, 9452, 6939, 2448, 15806, 2202, 102]","[241, 241, 241, 241, 241, 241, 241, 241]"
71,788,[CLS] Israel displaced MILLION Palestinians homes bomb everything moves [SEP],"['[CLS]', 'israel', 'displaced', 'million', 'palestinians', 'homes', 'bomb', 'everything', 'moves', '[SEP]']","[101, 3956, 12936, 2454, 21524, 5014, 5968, 2673, 5829, 102]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242]"
71,788,[CLS] The second Nakba isn t coming [SEP],"['[CLS]', 'the', 'second', 'nak', '##ba', 'isn', 't', 'coming', '[SEP]']","[101, 1996, 2117, 17823, 3676, 3475, 1056, 2746, 102]","[243, 243, 243, 243, 243, 243, 243, 243, 243]"
71,788,[CLS] It s happening NOW [SEP],"['[CLS]', 'it', 's', 'happening', 'now', '[SEP]']","[101, 2009, 1055, 6230, 2085, 102]","[244, 244, 244, 244, 244, 244]"
41,815,[CLS] Incredible Lefts response Americans cheering free American hostages held terrorist group Hamas denies ceasefire Palestinian must speak order rip American ally Israel fighting free American hostages [SEP],"['[CLS]', 'incredible', 'left', '##s', 'response', 'americans', 'cheering', 'free', 'american', 'hostages', 'held', 'terrorist', 'group', 'hamas', 'denies', 'ceasefire', 'palestinian', 'must', 'speak', 'order', 'rip', 'american', 'ally', 'israel', 'fighting', 'free', 'american', 'hostages', '[SEP]']","[101, 9788, 2187, 2015, 3433, 4841, 24867, 2489, 2137, 19323, 2218, 9452, 2177, 22129, 23439, 26277, 9302, 2442, 3713, 2344, 10973, 2137, 9698, 3956, 3554, 2489, 2137, 19323, 102]","[245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245, 245]"
28,486,[CLS] In response Hamas attack Israel slaughtering      innocent civilians promises Gov Walz wants REWARD THEM state [SEP],"['[CLS]', 'in', 'response', 'hamas', 'attack', 'israel', 'slaughter', '##ing', 'innocent', 'civilians', 'promises', 'gov', 'wal', '##z', 'wants', 'reward', 'them', 'state', '[SEP]']","[101, 1999, 3433, 22129, 2886, 3956, 14574, 2075, 7036, 9272, 10659, 18079, 24547, 2480, 4122, 10377, 2068, 2110, 102]","[246, 246, 246, 246, 246, 246, 246, 246, 246, 246, 246, 246, 246, 246, 246, 246, 246, 246, 246]"
28,486,[CLS] Sir Terrorist State since      [SEP],"['[CLS]', 'sir', 'terrorist', 'state', 'since', '[SEP]']","[101, 2909, 9452, 2110, 2144, 102]","[247, 247, 247, 247, 247, 247]"
28,486,[CLS] That swap land peace work [SEP],"['[CLS]', 'that', 'swap', 'land', 'peace', 'work', '[SEP]']","[101, 2008, 19948, 2455, 3521, 2147, 102]","[248, 248, 248, 248, 248, 248, 248]"
39,896,[CLS] In hours MAGA come bunkers take camo put AR  s flamethrowers grenades global day jihad [SEP],"['[CLS]', 'in', 'hours', 'mag', '##a', 'come', 'bunker', '##s', 'take', 'cam', '##o', 'put', 'ar', 's', 'flame', '##th', '##row', '##ers', 'grenades', 'global', 'day', 'jihad', '[SEP]']","[101, 1999, 2847, 23848, 2050, 2272, 15742, 2015, 2202, 11503, 2080, 2404, 12098, 1055, 8457, 2705, 10524, 2545, 21914, 3795, 2154, 24815, 102]","[249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249]"
39,304,[CLS] In Israel bipartisan delegation US Senators Lindsey Graham goes Newsmax reporter asking condemn Rashida Tlaib  You re going screw [SEP],"['[CLS]', 'in', 'israel', 'bi', '##partisan', 'delegation', 'us', 'senators', 'lindsey', 'graham', 'goes', 'news', '##max', 'reporter', 'asking', 'condemn', 'rashid', '##a', 't', '##lai', '##b', 'you', 're', 'going', 'screw', '[SEP]']","[101, 1999, 3956, 12170, 26053, 10656, 2149, 10153, 17518, 5846, 3632, 2739, 17848, 6398, 4851, 28887, 22080, 2050, 1056, 19771, 2497, 2017, 2128, 2183, 11224, 102]","[250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250]"
39,304,[CLS] Get guy here  [SEP],"['[CLS]', 'get', 'guy', 'here', '[SEP]']","[101, 2131, 3124, 2182, 102]","[251, 251, 251, 251, 251]"
63,697,[CLS] In Gaza starving children dying hypothermia [SEP],"['[CLS]', 'in', 'gaza', 'starving', 'children', 'dying', 'h', '##yp', '##oth', '##er', '##mia', '[SEP]']","[101, 1999, 14474, 18025, 2336, 5996, 1044, 22571, 14573, 2121, 10092, 102]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]"
63,697,[CLS] Newborn babies malnourished mothers dying days [SEP],"['[CLS]', 'newborn', 'babies', 'mal', '##no', '##uri', '##shed', 'mothers', 'dying', 'days', '[SEP]']","[101, 20662, 10834, 15451, 3630, 9496, 14740, 10756, 5996, 2420, 102]","[253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253]"
63,697,[CLS] This famine genocide could stopped one phone call Joe Biden [SEP],"['[CLS]', 'this', 'famine', 'genocide', 'could', 'stopped', 'one', 'phone', 'call', 'joe', 'bid', '##en', '[SEP]']","[101, 2023, 15625, 14052, 2071, 3030, 2028, 3042, 2655, 3533, 7226, 2368, 102]","[254, 254, 254, 254, 254, 254, 254, 254, 254, 254, 254, 254, 254]"
52,164,[CLS] In      Henry Siegman former head American Jewish Congress Synagogue Council America wrote Israels claim selfdefense Gaza West Bank In Gaza West Bank beyond pre     armistice line Israel acting accordance sovereign right protect protect occupation Occupiers dont selfdefense rights [SEP],"['[CLS]', 'in', 'henry', 'si', '##eg', '##man', 'former', 'head', 'american', 'jewish', 'congress', 'synagogue', 'council', 'america', 'wrote', 'israel', '##s', 'claim', 'self', '##de', '##fen', '##se', 'gaza', 'west', 'bank', 'in', 'gaza', 'west', 'bank', 'beyond', 'pre', 'armistice', 'line', 'israel', 'acting', 'accordance', 'sovereign', 'right', 'protect', 'protect', 'occupation', 'o', '##cc', '##up', '##iers', 'don', '##t', 'self', '##de', '##fen', '##se', 'rights', '[SEP]']","[101, 1999, 2888, 9033, 13910, 2386, 2280, 2132, 2137, 3644, 3519, 13067, 2473, 2637, 2626, 3956, 2015, 4366, 2969, 3207, 18940, 3366, 14474, 2225, 2924, 1999, 14474, 2225, 2924, 3458, 3653, 19125, 2240, 3956, 3772, 10388, 11074, 2157, 4047, 4047, 6139, 1051, 9468, 6279, 10136, 2123, 2102, 2969, 3207, 18940, 3366, 2916, 102]","[255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]"
52,164,[CLS] They obligations stop occupier [SEP],"['[CLS]', 'they', 'obligations', 'stop', 'o', '##cc', '##up', '##ier', '[SEP]']","[101, 2027, 14422, 2644, 1051, 9468, 6279, 3771, 102]","[256, 256, 256, 256, 256, 256, 256, 256, 256]"
60,598,[CLS] If think bad thing leaders Hamas Hezbollah got whacked yesterday unfollow [SEP],"['[CLS]', 'if', 'think', 'bad', 'thing', 'leaders', 'hamas', 'hezbollah', 'got', 'w', '##ha', '##cked', 'yesterday', 'un', '##fo', '##llo', '##w', '[SEP]']","[101, 2065, 2228, 2919, 2518, 4177, 22129, 25713, 2288, 1059, 3270, 18141, 7483, 4895, 14876, 7174, 2860, 102]","[257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257, 257]"
30,455,[CLS] If teach  weak makes right  perceived stronger party   case Israel   wrong [SEP],"['[CLS]', 'if', 'teach', 'weak', 'makes', 'right', 'perceived', 'stronger', 'party', 'case', 'israel', 'wrong', '[SEP]']","[101, 2065, 6570, 5410, 3084, 2157, 8690, 6428, 2283, 2553, 3956, 3308, 102]","[258, 258, 258, 258, 258, 258, 258, 258, 258, 258, 258, 258, 258]"
30,455,[CLS] Morals taught absolute meaning possible either strong weak morally good depending actions [SEP],"['[CLS]', 'morals', 'taught', 'absolute', 'meaning', 'possible', 'either', 'strong', 'weak', 'morally', 'good', 'depending', 'actions', '[SEP]']","[101, 25288, 4036, 7619, 3574, 2825, 2593, 2844, 5410, 28980, 2204, 5834, 4506, 102]","[259, 259, 259, 259, 259, 259, 259, 259, 259, 259, 259, 259, 259, 259]"
41,582,[CLS] If feel sympathy innocent Israelis murdered kidnapped Hamas terrorists last weekend humanity [SEP],"['[CLS]', 'if', 'feel', 'sympathy', 'innocent', 'israelis', 'murdered', 'kidnapped', 'hamas', 'terrorists', 'last', 'weekend', 'humanity', '[SEP]']","[101, 2065, 2514, 11883, 7036, 28363, 7129, 11364, 22129, 15554, 2197, 5353, 8438, 102]","[260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260]"
41,582,[CLS] If feel sympathy innocent Palestinians killed Israels revenge attacks Gaza humanity [SEP],"['[CLS]', 'if', 'feel', 'sympathy', 'innocent', 'palestinians', 'killed', 'israel', '##s', 'revenge', 'attacks', 'gaza', 'humanity', '[SEP]']","[101, 2065, 2514, 11883, 7036, 21524, 2730, 3956, 2015, 7195, 4491, 14474, 8438, 102]","[261, 261, 261, 261, 261, 261, 261, 261, 261, 261, 261, 261, 261, 261]"
41,582,[CLS] Be human [SEP],"['[CLS]', 'be', 'human', '[SEP]']","[101, 2022, 2529, 102]","[262, 262, 262, 262]"
41,885,[CLS] If Israeli security cabinet approves temporary pause order return hostages world undoubtedly take first step toward cessation hostilities [SEP],"['[CLS]', 'if', 'israeli', 'security', 'cabinet', 'approve', '##s', 'temporary', 'pause', 'order', 'return', 'hostages', 'world', 'undoubtedly', 'take', 'first', 'step', 'toward', 'ce', '##ssa', '##tion', 'hostilities', '[SEP]']","[101, 2065, 5611, 3036, 5239, 14300, 2015, 5741, 8724, 2344, 2709, 19323, 2088, 17319, 2202, 2034, 3357, 2646, 8292, 11488, 3508, 17601, 102]","[263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263]"
41,885,[CLS] Nope [SEP],"['[CLS]', 'nope', '[SEP]']","[101, 16780, 102]","[264, 264, 264]"
41,885,[CLS] Israels mission change utter destruction Hamas [SEP],"['[CLS]', 'israel', '##s', 'mission', 'change', 'utter', 'destruction', 'hamas', '[SEP]']","[101, 3956, 2015, 3260, 2689, 14395, 6215, 22129, 102]","[265, 265, 265, 265, 265, 265, 265, 265, 265]"
78,972,[CLS] If anyone spoke way Israeli children slaughtered would reaction [SEP],"['[CLS]', 'if', 'anyone', 'spoke', 'way', 'israeli', 'children', 'slaughtered', 'would', 'reaction', '[SEP]']","[101, 2065, 3087, 3764, 2126, 5611, 2336, 23044, 2052, 4668, 102]","[266, 266, 266, 266, 266, 266, 266, 266, 266, 266, 266]"
79,349,[CLS] IDF prepared total eradication Hamas Netanyahu says [SEP],"['[CLS]', 'idf', 'prepared', 'total', 'era', '##dication', 'hamas', 'net', '##any', '##ahu', 'says', '[SEP]']","[101, 24011, 4810, 2561, 3690, 25027, 22129, 5658, 19092, 21463, 2758, 102]","[267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267]"
95,452,[CLS] I think people go Israel negotiate Palestinian Hamas leadership [SEP],"['[CLS]', 'i', 'think', 'people', 'go', 'israel', 'negotiate', 'palestinian', 'hamas', 'leadership', '[SEP]']","[101, 1045, 2228, 2111, 2175, 3956, 13676, 9302, 22129, 4105, 102]","[268, 268, 268, 268, 268, 268, 268, 268, 268, 268, 268]"
95,452,[CLS] I m sure they ll taken seriously thrown rooftops [SEP],"['[CLS]', 'i', 'm', 'sure', 'they', 'll', 'taken', 'seriously', 'thrown', 'rooftop', '##s', '[SEP]']","[101, 1045, 1049, 2469, 2027, 2222, 2579, 5667, 6908, 23308, 2015, 102]","[269, 269, 269, 269, 269, 269, 269, 269, 269, 269, 269, 269]"
28,903,[CLS] I recited Mourners Kaddish American Hersh hostages murdered barbarians [SEP],"['[CLS]', 'i', 'recited', 'mo', '##urne', '##rs', 'ka', '##dd', '##ish', 'american', 'hers', '##h', 'hostages', 'murdered', 'barbarians', '[SEP]']","[101, 1045, 24843, 9587, 21737, 2869, 10556, 14141, 4509, 2137, 5106, 2232, 19323, 7129, 28056, 102]","[270, 270, 270, 270, 270, 270, 270, 270, 270, 270, 270, 270, 270, 270, 270, 270]"
28,903,[CLS] There NO JUSTIFICATION [SEP],"['[CLS]', 'there', 'no', 'justification', '[SEP]']","[101, 2045, 2053, 19777, 102]","[271, 271, 271, 271, 271]"
28,903,[CLS] There doesnt need deal ceasefire reward Hamas Hezbollah creation terrorist Palestinian state [SEP],"['[CLS]', 'there', 'doesn', '##t', 'need', 'deal', 'ceasefire', 'reward', 'hamas', 'hezbollah', 'creation', 'terrorist', 'palestinian', 'state', '[SEP]']","[101, 2045, 2987, 2102, 2342, 3066, 26277, 10377, 22129, 25713, 4325, 9452, 9302, 2110, 102]","[272, 272, 272, 272, 272, 272, 272, 272, 272, 272, 272, 272, 272, 272, 272]"
28,903,[CLS] Israel must defeat enemy establish maintain security Gaza new Arab leadership emerge govern stop teaching Jew hatred give people chance peace prosperity [SEP],"['[CLS]', 'israel', 'must', 'defeat', 'enemy', 'establish', 'maintain', 'security', 'gaza', 'new', 'arab', 'leadership', 'emerge', 'govern', 'stop', 'teaching', 'jew', 'hatred', 'give', 'people', 'chance', 'peace', 'prosperity', '[SEP]']","[101, 3956, 2442, 4154, 4099, 5323, 5441, 3036, 14474, 2047, 5424, 4105, 12636, 21208, 2644, 4252, 16522, 11150, 2507, 2111, 3382, 3521, 14165, 102]","[273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273, 273]"
28,903,[CLS] user [SEP],"['[CLS]', 'user', '[SEP]']","[101, 5310, 102]","[274, 274, 274]"
78,938,[CLS] I admired many aspects RFK s campaign [SEP],"['[CLS]', 'i', 'admired', 'many', 'aspects', 'rf', '##k', 's', 'campaign', '[SEP]']","[101, 1045, 12749, 2116, 5919, 21792, 2243, 1055, 3049, 102]","[275, 275, 275, 275, 275, 275, 275, 275, 275, 275]"
78,938,[CLS] His opposition Covid tyranny vax mandates Ukraine war deep state nothing short heroic [SEP],"['[CLS]', 'his', 'opposition', 'co', '##vid', 'ty', '##ran', '##ny', 'va', '##x', 'mandates', 'ukraine', 'war', 'deep', 'state', 'nothing', 'short', 'heroic', '[SEP]']","[101, 2010, 4559, 2522, 17258, 5939, 5521, 4890, 12436, 2595, 25979, 5924, 2162, 2784, 2110, 2498, 2460, 14779, 102]","[276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276]"
78,938,[CLS] However support war Gaza disqualifying [SEP],"['[CLS]', 'however', 'support', 'war', 'gaza', 'di', '##s', '##qual', '##ifying', '[SEP]']","[101, 2174, 2490, 2162, 14474, 4487, 2015, 26426, 11787, 102]","[277, 277, 277, 277, 277, 277, 277, 277, 277, 277]"
78,938,[CLS] We THE antiwar noninterventionist party that s non negotiable [SEP],"['[CLS]', 'we', 'the', 'anti', '##war', 'non', '##int', '##er', '##vent', '##ion', '##ist', 'party', 'that', 's', 'non', 'ne', '##go', '##tia', '##ble', '[SEP]']","[101, 2057, 1996, 3424, 9028, 2512, 18447, 2121, 15338, 3258, 2923, 2283, 2008, 1055, 2512, 11265, 3995, 10711, 3468, 102]","[278, 278, 278, 278, 278, 278, 278, 278, 278, 278, 278, 278, 278, 278, 278, 278, 278, 278, 278, 278]"
78,938,[CLS] Period [SEP],"['[CLS]', 'period', '[SEP]']","[101, 2558, 102]","[279, 279, 279]"
78,938,[CLS] He nominee I everything power see [SEP],"['[CLS]', 'he', 'nominee', 'i', 'everything', 'power', 'see', '[SEP]']","[101, 2002, 9773, 1045, 2673, 2373, 2156, 102]","[280, 280, 280, 280, 280, 280, 280, 280]"
78,384,[CLS] I don t think there s anything secret [SEP],"['[CLS]', 'i', 'don', 't', 'think', 'there', 's', 'anything', 'secret', '[SEP]']","[101, 1045, 2123, 1056, 2228, 2045, 1055, 2505, 3595, 102]","[281, 281, 281, 281, 281, 281, 281, 281, 281, 281]"
78,384,[CLS] Anyone read  A clean break  A major contributing factor neocons desire remove Saddam Israeli interests [SEP],"['[CLS]', 'anyone', 'read', 'a', 'clean', 'break', 'a', 'major', 'contributing', 'factor', 'neo', '##con', '##s', 'desire', 'remove', 'saddam', 'israeli', 'interests', '[SEP]']","[101, 3087, 3191, 1037, 4550, 3338, 1037, 2350, 8020, 5387, 9253, 8663, 2015, 4792, 6366, 24111, 5611, 5426, 102]","[282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282, 282]"
78,384,[CLS] And openly supportive war [SEP],"['[CLS]', 'and', 'openly', 'supportive', 'war', '[SEP]']","[101, 1998, 10132, 16408, 2162, 102]","[283, 283, 283, 283, 283, 283]"
78,384,[CLS] Of course doesn t absolve anyone [SEP],"['[CLS]', 'of', 'course', 'doesn', 't', 'abs', '##ol', '##ve', 'anyone', '[SEP]']","[101, 1997, 2607, 2987, 1056, 14689, 4747, 3726, 3087, 102]","[284, 284, 284, 284, 284, 284, 284, 284, 284, 284]"
78,384,[CLS] My point Israel pressures America take anti America First positions [SEP],"['[CLS]', 'my', 'point', 'israel', 'pressures', 'america', 'take', 'anti', 'america', 'first', 'positions', '[SEP]']","[101, 2026, 2391, 3956, 15399, 2637, 2202, 3424, 2637, 2034, 4460, 102]","[285, 285, 285, 285, 285, 285, 285, 285, 285, 285, 285, 285]"
78,384,[CLS] So standing America First seems jive [SEP],"['[CLS]', 'so', 'standing', 'america', 'first', 'seems', 'ji', '##ve', '[SEP]']","[101, 2061, 3061, 2637, 2034, 3849, 10147, 3726, 102]","[286, 286, 286, 286, 286, 286, 286, 286, 286]"
77,168,[CLS] I despise Bibi [SEP],"['[CLS]', 'i', 'des', '##pis', '##e', 'bi', '##bi', '[SEP]']","[101, 1045, 4078, 18136, 2063, 12170, 5638, 102]","[287, 287, 287, 287, 287, 287, 287, 287]"
77,168,[CLS] I don t think it s genocide [SEP],"['[CLS]', 'i', 'don', 't', 'think', 'it', 's', 'genocide', '[SEP]']","[101, 1045, 2123, 1056, 2228, 2009, 1055, 14052, 102]","[288, 288, 288, 288, 288, 288, 288, 288, 288]"
77,168,[CLS] I guarantee invited Palestinian American speak neither side would satisfied [SEP],"['[CLS]', 'i', 'guarantee', 'invited', 'palestinian', 'american', 'speak', 'neither', 'side', 'would', 'satisfied', '[SEP]']","[101, 1045, 11302, 4778, 9302, 2137, 3713, 4445, 2217, 2052, 8510, 102]","[289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289]"
77,168,[CLS] All speakers support nominee special interests [SEP],"['[CLS]', 'all', 'speakers', 'support', 'nominee', 'special', 'interests', '[SEP]']","[101, 2035, 7492, 2490, 9773, 2569, 5426, 102]","[290, 290, 290, 290, 290, 290, 290, 290]"
39,648,[CLS] How odd Trump Blame America First act terrorism Israel without word accountability instead good friend Benjamin Netanyahu actually runs country [SEP],"['[CLS]', 'how', 'odd', 'trump', 'blame', 'america', 'first', 'act', 'terrorism', 'israel', 'without', 'word', 'accountability', 'instead', 'good', 'friend', 'benjamin', 'net', '##any', '##ahu', 'actually', 'runs', 'country', '[SEP]']","[101, 2129, 5976, 8398, 7499, 2637, 2034, 2552, 10130, 3956, 2302, 2773, 17842, 2612, 2204, 2767, 6425, 5658, 19092, 21463, 2941, 3216, 2406, 102]","[291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291, 291]"
16,906,[CLS] Here s Israel deals Jews Israel protesting Israel government [SEP],"['[CLS]', 'here', 's', 'israel', 'deals', 'jews', 'israel', 'protesting', 'israel', 'government', '[SEP]']","[101, 2182, 1055, 3956, 9144, 5181, 3956, 21248, 3956, 2231, 102]","[292, 292, 292, 292, 292, 292, 292, 292, 292, 292, 292]"
62,971,[CLS] Hamas endorse college debt relief shortly [SEP],"['[CLS]', 'hamas', 'end', '##ors', '##e', 'college', 'debt', 'relief', 'shortly', '[SEP]']","[101, 22129, 2203, 5668, 2063, 2267, 7016, 4335, 3859, 102]","[293, 293, 293, 293, 293, 293, 293, 293, 293, 293]"
26,528,[CLS] Hamas committed atrocities Israel [SEP],"['[CLS]', 'hamas', 'committed', 'atrocities', 'israel', '[SEP]']","[101, 22129, 5462, 23482, 3956, 102]","[294, 294, 294, 294, 294, 294]"
